id,rank,argument,context,stance,topic,Manual 
5202,0.625,gambling is good for the economy. it will help the government get more money by taxes.,Gambling-should-not-be-banned,con,Gambling,1
5209,0.625,gambling should not be banned because it is made for enjoyment and people who choose to play should be responsible for the results.,Gambling-should-not-be-banned,con,Gambling,1
2442,0.625,Online shopping allows individuals with social anxiety and other mental illnesses to still acquire the goods they need or want even when they can't exist in public.,Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2567,0.625,"Online shopping is easier, leading people to buy more thus helping the economy grow.",Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2628,0.625,"Online shopping saves time: instead of going to the store, find parking, find the product in the store - for online shopping, open the laptop is all one needs to do.",Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2637,0.625,"Online shops are cheaper since they need to spend less money on people such as cashiers, so people spend less money.",Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
5297,0.625,"online shopping creates a global marketplace where people can shop all around the world and find more products that suit their needs and likes, and not be limited to their local marketplace",Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2317,0.625,"Most of online retailers are based in China or based on Chinese products, streaming more money to the Chinese economy, strengthening it instead of strengthening local economy which is probably weaker",Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
2493,0.625,Online shopping caused a lot of peoples job because instead of lots of small shops with sellers we now have large warehouses that employ robots.,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
2571,0.625,"Online shopping is extremely easy and the payment isn't in cash, so there's a large risk of people getting addicted to it or at the very least buying a lot more than they need.",Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
3023,0.625,Shopping is much more addictive when it is easily available at any time,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
4041,0.625,The ease of shopping online results in buying a lot of unnecessary goods that is thrown away soon after buying. This results in infinite amount of garbage and very problematic world pollution.,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
4052,0.625,The experience of online shopping is significantly worse than in-person shopping because people can't feel and appreciate the quality and shape of items online the way they do in person.,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
4947,0.625,When people buy online they usually buy a lot of things that they do not really need and spend their money wastefully.,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
4964,0.625,"When you buy online the chance of being cheated are bigger, Because you do not see the product in the eye before buying.",Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
2711,0.625,People can see more details about you and can judge positively,Social-media-brings-more-good-than-harm,con,Social Media,1
2785,0.625,"People today get their news mostly through social media which shows you articles from sources you or your friends previously liked, creating echo chambers.",Social-media-brings-more-good-than-harm,con,Social Media,1
3140,0.625,"Social Media provides a Global Platform where an individual person's voice or other content can quickly be heard, analyzed, amplified and discussed by Billions of people. This is a good thing !",Social-media-brings-more-good-than-harm,con,Social Media,1
3225,0.625,Social media allows people to share relevant life events with the people they care about without having to go through and send it to each person individually.,Social-media-brings-more-good-than-harm,con,Social Media,1
3234,0.625,"Social media allows to connects people to active discussion and engage them in issues such as elections, crisises and more in a way that is simple and entertaining.",Social-media-brings-more-good-than-harm,con,Social Media,1
3287,0.625,Social media can allow friends and family members to more actively stay aware of each other's life events.,Social-media-brings-more-good-than-harm,con,Social Media,1
3356,0.625,Social media contributes to world globalisation.people from all around the world can be in contact and exchange knowleg and information on their well being.,Social-media-brings-more-good-than-harm,con,Social Media,1
3479,0.625,Social media has allowed for the connections between families and friends that haven't been able to have other forms of communication open due to geographical barriers.,Social-media-brings-more-good-than-harm,con,Social Media,1
3707,0.625,Social media lets information travel with no censorship and thus people living in oppressive regimes can bring the truth of their situation to the rest of the world.,Social-media-brings-more-good-than-harm,con,Social Media,1
4106,0.625,"The happiness of social media users becomes dependent on the approvel they get from others, so they feel sad if they won't get as many likes as they did before, or as much as other.",Social-media-brings-more-good-than-harm,con,Social Media,1
5214,0.625,"help people with social anxiety to get friends and be more sociable, overcome their social anxiety",Social-media-brings-more-good-than-harm,con,Social Media,1
5246,0.625,it creats more workplaces worldwide - and making less people unemployed,Social-media-brings-more-good-than-harm,con,Social Media,1
5354,0.625,"social media exposed most users to types of content they never would've seen otherwise, thus encouraging a broader mind set",Social-media-brings-more-good-than-harm,con,Social Media,1
5364,0.625,social media is succeeding in bringing people who are physically apart,Social-media-brings-more-good-than-harm,con,Social Media,1
625,0.625,Bullying is easier on social media and there is no way for proper institutions to check it.,Social-media-brings-more-harm-than-good,pro,Social Media,1
836,0.625,"Cyber bullying - individuals who are bullied in school now don't have an escape from it, it invades their home life",Social-media-brings-more-harm-than-good,pro,Social Media,1
1951,0.625,It has been observed that some of the posts in social media are not always true and it can harm negatively for the people who do not check whether it is indeed true or not.,Social-media-brings-more-harm-than-good,pro,Social Media,1
1969,0.625,It is addictive and consumes time further filters for information are difficult to set.,Social-media-brings-more-harm-than-good,pro,Social Media,1
