topic,retrievedUrl,archivedUrl,sentenceHash,sentence,annotation,set,annotation_real
marijuana legalization,https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,81f61bdb0b3e8c5d204069d7537b2ed5,Alaska 's experiment with legalization in the 1970s led to the state 's teens using marijuana at more than twice the rate of other youths nationally .,Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,6953f574fcb4880c4c77a02eb03a4480,"Would decriminalization , especially if combined with taxation , expand market opportunities for the gangs and cartels that currently dominate drug distribution ?",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,f467be657f1d3c9582f64157c773c019,That can lead to significant consequences because a 10-percent decrease in the price of marijuana would increase the prevalence of cocaine use by 4.4 to 4.9 percent . ,Argument_against,train,Argument_against
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,3f8dede85e366ff07e3c959e8b43fee4,"Drugs like heroin , cocaine , and amphetamines , which we may view now as unacceptable for legalization may eventually be sold over the counter at every corner drug store .",Argument_against,train,Argument_against
marijuana legalization,https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,d53fb48a12719d05a071b2267ef65869," The U.S. government has argued that illegal drugs are  far more deadly than alcohol "" saying "" although alcohol is used by seven times as many people as drugs , the number of deaths induced by those substances is not far apart .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,f526191afe45412b1ceb3ee7fc66e1a6,"The law conflicted with the Controlled Substances Act , which classifies marijuana as a Schedule I controlled dangerous substance and makes no exception for medical necessity .",Argument_against,train,Argument_against
marijuana legalization,http://www.wbur.org/morningedition/2016/10/20/marijuana-ballot-question-money,http://web.archive.org/web/20161021120548/http://www.wbur.org/morningedition/2016/10/20/marijuana-ballot-question-money,41ae08ef09931b4fdba1ee675fba7396," The acceptance of a substance that can cause harm is the wrong message to send to children and adolescents ,  he said , "" and we know that adolescents in the risk-taking times of their lives really perceive the risks of marijuana as having declined.",Argument_against,train,Argument_against
marijuana legalization,http://www.usnews.com/debate-club/should-marijuana-use-be-legalized/marijuana-legalizations-costs-outweigh-its-benefits,http://web.archive.org/web/20160331141900/http://www.usnews.com/debate-club/should-marijuana-use-be-legalized/marijuana-legalizations-costs-outweigh-its-benefits,5202d40ed575dad8d2f104665c670821,"The costs from health and mental wellness problems , accidents , and damage to our economic productivity will far out strip any tax obtained .",Argument_against,train,Argument_against
minimum wage,http://www.economist.com/blogs/economist-explains/2014/01/economist-explains-11,http://web.archive.org/web/20160506161651/http://www.economist.com:80/blogs/economist-explains/2014/01/economist-explains-11,ddf4098ce7a62c24d74fafc214bc3950,Why do economists often oppose minimum wage-rates ?,NoArgument,train,NoArgument
minimum wage,http://bizbeatblog.dallasnews.com/2016/04/ca-and-ny-minimum-wages-may-bolster-texas-argument-economist-says.html/,http://web.archive.org/web/20160504181948/http://bizbeatblog.dallasnews.com:80/2016/04/ca-and-ny-minimum-wages-may-bolster-texas-argument-economist-says.html/,89a6eb4302c5c63569b98742ca2b73f7,"Aside from that , things may not change much  at least , not for Texans , who are subject to the federal minimum wage of $ 7.25 an hour , said Cheryl Abbot , a regional economist for the U.S. Bureau of Labor Statistics in Dallas .",NoArgument,train,NoArgument
minimum wage,http://www.ncsl.org/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx,http://web.archive.org/web/20160416020411/http://www.ncsl.org:80/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx,402ef028e4a0f121cf68b9123649ab54,"Whatever your opinion on minimum wage , you can find a study that will back it up .",NoArgument,train,NoArgument
minimum wage,https://smartasset.com/insights/the-pros-and-cons-of-raising-the-minimum-wage,http://web.archive.org/web/20160408195930/https://smartasset.com/insights/the-pros-and-cons-of-raising-the-minimum-wage,b8899b16bea4c58da1a90226a713f60d,"What appears to be the main sticking point is just how will higher wages impact businesses , individuals , and the overall economy and what should the wage be raised to ?",NoArgument,train,NoArgument
minimum wage,http://www.usnews.com/news/articles/2013/02/15/americas-complicated-minimum-wage-argument,http://web.archive.org/web/20151025101646/http://www.usnews.com/news/articles/2013/02/15/americas-complicated-minimum-wage-argument,f72da8ff523527f80d27ff7382ee40be,"As we all learned in Economics 101 , the minimum wage is a "" price floor "" on labor .",NoArgument,train,NoArgument
minimum wage,http://nlcatp.org/9-critical-pros-and-cons-of-the-minimum-wage/,http://web.archive.org/web/20160418233321/http://nlcatp.org:80/9-critical-pros-and-cons-of-the-minimum-wage/,f726a5d0900c2c53196de2b3113abfe8,Since its inception minimum wage has been a hot topic .,NoArgument,train,NoArgument
minimum wage,http://www.ncsl.org/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx,http://web.archive.org/web/20160416020411/http://www.ncsl.org:80/research/labor-and-employment/maximum-divide-on-minimum-wage.aspx,6f14c1001c65e92f769e304505b69020,It compares exchange rates in different countries to see if they result in the same purchasing power for an identical item  the burger .,NoArgument,train,NoArgument
minimum wage,http://kitchenette.jezebel.com/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042,http://web.archive.org/web/20160428104259/http://kitchenette.jezebel.com:80/heres-how-every-argument-against-a-minimum-wage-hike-is-1728874042,0daff7eba3610c3b0cef791a569e0737,Baby Boomers  the most self-centered generation in the history of human civilization  broke the country and somehow had the gall to be shocked when Millennials were not grateful for it .,NoArgument,train,NoArgument
minimum wage,http://www.nytimes.com/2013/03/03/business/the-minimum-wage-employment-and-income-distribution.html,http://web.archive.org/web/20161111223058/http://www.nytimes.com/2013/03/03/business/the-minimum-wage-employment-and-income-distribution.html,af3d3ab22805e6fd80e2cd57094ab3b9,Robust competition is a powerful force helping to ensure that workers are paid what they contribute to their employers bottom lines .,NoArgument,train,NoArgument
minimum wage,http://articles.chicagotribune.com/2014-03-03/business/ct-biz-0303-work-advice-huppke-20140303_1_minimum-wage-arindrajit-dube-future-increases,http://web.archive.org/web/20160414090023/http://articles.chicagotribune.com:80/2014-03-03/business/ct-biz-0303-work-advice-huppke-20140303_1_minimum-wage-arindrajit-dube-future-increases,8358f70ad765b0c25484f8db1e02b324,"Last year , the University of Chicago 's Booth School of Business asked more than three dozen top economists whether raising the federal minimum wage to $ 9 per hour and indexing it to inflation would be a "" desirable policy.",NoArgument,train,NoArgument
minimum wage,http://abcnews.go.com/Business/economists-weigh-pros-cons-15-minimum-wage/story?id=38029809,http://web.archive.org/web/20160912121750/http://abcnews.go.com/Business/economists-weigh-pros-cons-15-minimum-wage/story?id=38029809,0dc7bcffedab58f2dd51aed6c8156e3c,Berkshire Hathaway CEO Warren Buffett has also publicly advocated an expansion of the Earned Income Tax Credit .,NoArgument,train,NoArgument
minimum wage,http://www.attn.com/stories/1349/6-biggest-myths-about-raising-minimum-wage,http://web.archive.org/web/20160510172857/http://www.attn.com:80/stories/1349/6-biggest-myths-about-raising-minimum-wage,5480867b1fccb3418f8c42b5e981528e,"The current minimum wage of $ 7.25 , last raised in 2009 , is the highest numerical value the minimum wage has ever achieved .",NoArgument,train,NoArgument
minimum wage,https://en.wikipedia.org/wiki/Minimum_wage,http://web.archive.org/web/20161026001842/https://en.wikipedia.org/wiki/Minimum_wage,cc9b44cb5e7e06ca5e061779fc6802b2,"Daniel B. Klein and Stewart Dompe conclude , on the basis of previous surveys , "" the average level of support for the minimum wage is somewhat higher among labor economists than among AEA members.",NoArgument,train,NoArgument
minimum wage,https://en.wikipedia.org/wiki/Minimum_wage,http://web.archive.org/web/20161026001842/https://en.wikipedia.org/wiki/Minimum_wage,6f731f0b9c11905219e7e0d9baf20683,India was one of the first developing countries to introduce minimum wage policy .,NoArgument,train,NoArgument
minimum wage,http://articles.chicagotribune.com/2014-03-03/business/ct-biz-0303-work-advice-huppke-20140303_1_minimum-wage-arindrajit-dube-future-increases,http://web.archive.org/web/20160414090023/http://articles.chicagotribune.com:80/2014-03-03/business/ct-biz-0303-work-advice-huppke-20140303_1_minimum-wage-arindrajit-dube-future-increases,ddca0fb9ba76456c9dbf48760420981e,"He  along with fellow researchers Arindrajit Dube and T. William Lester  examined the effects of minimum wage increases across state borders , where one state has had a wage increase and the other had not .",NoArgument,train,NoArgument
minimum wage,http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/,http://web.archive.org/web/20161021140212/http://www.theatlantic.com/business/archive/2013/12/should-we-raise-the-minimum-wage-11-questions-and-answers/282326/,8f1bdc2829b1898c1627e6c7446d9d00,"But that consensus collapsed during the next decade , with the rise of whats known now as the new minimum wage research . ",NoArgument,train,NoArgument
